CustomerName,Gender,Tenure,MonthlyCharges,TotalCharges,Contract,Churn,Tenure_Years,Churn_Flag,Risk
Customer_5904,Male,17,116.98,2011.11,month to month,Yes,1.42,1,Medium Risk
Customer_5905,Female,42,54.13,2317.48,month to month,No,3.5,0,Low Risk
Customer_5906,Male,29,99.66,2879.71,Two year,Yes,2.42,1,Low Risk
Customer_5907,Male,70,105.15,7354.47,Month-to-month,No,5.83,0,Low Risk
Customer_5908,Female,17,82.32,1410.01,One year,Yes,1.42,1,Medium Risk
Customer_5909,Female,14,54.76,760.31,Two year,No,1.17,0,Medium Risk
Customer_5910,Female,24,81.91,2104.02,month to month,No,2.0,0,Low Risk
Customer_5911,Male,57,78.44,4567.8,One year,Yes,4.75,1,Low Risk
Customer_5912,Female,50,80.65,4032.71,Two year,Yes,4.17,1,Low Risk
Customer_5913,Male,57,81.93,4663.47,One year,No,4.75,0,Low Risk
Customer_5914,Male,61,104.71,6409.61,One year,No,5.08,0,Low Risk
Customer_5915,Male,39,37.01,1421.92,month to month,No,3.25,0,Low Risk
Customer_5916,Male,55,56.73,3097.84,Month-to-month,Yes,4.58,1,Low Risk
Customer_5917,Female,36,78.6,2831.75,Month-to-month,No,3.0,0,Low Risk
Customer_5918,Male,37,48.33,1769.64,One year,No,3.08,0,Low Risk
Customer_5919,Male,14,117.82,1658.67,month to month,Yes,1.17,1,Medium Risk
Customer_5920,Male,27,46.32,1269.14,month to month,No,2.25,0,Low Risk
Customer_5921,Female,31,66.96,1916.65,Two year,Yes,2.58,1,Low Risk
Customer_5922,Female,44,107.74,4644.24,One year,No,3.67,0,Low Risk
Customer_5923,Male,68,28.01,1862.29,Two year,Yes,5.67,1,Low Risk
Customer_5924,Female,48,102.07,4913.34,month to month,Yes,4.0,1,Low Risk
Customer_5925,Female,57,77.1,4356.16,One year,Yes,4.75,1,Low Risk
Customer_5926,Male,22,23.18,625.47,Month-to-month,Yes,1.83,1,Medium Risk
Customer_5927,Male,4,110.29,485.89,Month-to-month,Yes,0.33,1,High Risk
Customer_5928,Female,46,23.92,1198.23,Two year,No,3.83,0,Low Risk
Customer_5929,Female,59,71.52,4264.69,One year,Yes,4.92,1,Low Risk
Customer_5930,Female,34,24.9,767.41,month to month,No,2.83,0,Low Risk
Customer_5931,Male,11,27.12,240.04,Two year,Yes,0.92,1,Medium Risk
Customer_5932,Female,31,108.72,3344.75,Month-to-month,Yes,2.58,1,Low Risk
Customer_5933,Female,11,96.58,1002.58,month to month,No,0.92,0,High Risk
Customer_5934,Female,56,39.69,2276.7,One year,Yes,4.67,1,Low Risk
Customer_5935,Male,38,82.05,3109.97,Month-to-month,No,3.17,0,Low Risk
Customer_5936,Male,21,99.47,2099.12,month to month,No,1.75,0,Medium Risk
Customer_5937,Female,10,108.96,1158.43,Month-to-month,No,0.83,0,High Risk
Customer_5938,Male,26,66.83,1833.92,One year,No,2.17,0,Low Risk
Customer_5939,Female,8,109.75,864.43,Two year,No,0.67,0,High Risk
Customer_5940,Female,8,70.79,498.09,month to month,No,0.67,0,High Risk
Customer_5941,Female,60,88.82,5269.79,month to month,Yes,5.0,1,Low Risk
Customer_5942,Male,34,117.9,4066.07,One year,Yes,2.83,1,Low Risk
Customer_5943,Male,16,43.6,710.88,Month-to-month,Yes,1.33,1,Medium Risk
Customer_5944,Male,13,36.85,434.55,Month-to-month,Yes,1.08,1,Medium Risk
Customer_5945,Male,22,54.2,1227.8,Month-to-month,Yes,1.83,1,Medium Risk
Customer_5946,Male,27,36.44,930.07,month to month,No,2.25,0,Low Risk
Customer_5947,Female,64,48.42,3010.26,month to month,No,5.33,0,Low Risk
Customer_5948,Male,2,94.3,88.21,Month-to-month,No,0.17,0,High Risk
Customer_5949,Male,26,67.75,1689.2,month to month,Yes,2.17,1,Low Risk
Customer_5950,Female,69,57.5,4025.37,Two year,Yes,5.75,1,Low Risk
Customer_5951,Female,30,56.87,1695.97,One year,Yes,2.5,1,Low Risk
Customer_5952,Female,8,39.45,313.91,One year,Yes,0.67,1,Medium Risk
Customer_5953,Male,38,64.74,2469.47,month to month,No,3.17,0,Low Risk
Customer_5954,Female,61,82.46,4979.54,Two year,No,5.08,0,Low Risk
Customer_5955,Female,65,33.92,2180.82,Two year,No,5.42,0,Low Risk
Customer_5956,Female,67,117.28,7838.59,Month-to-month,No,5.58,0,Low Risk
Customer_5957,Male,46,64.33,2912.63,One year,Yes,3.83,1,Low Risk
Customer_5958,Male,43,114.8,4912.11,One year,Yes,3.58,1,Low Risk
Customer_5959,Male,59,33.47,1968.65,One year,No,4.92,0,Low Risk
Customer_5960,Male,46,96.72,4436.73,month to month,No,3.83,0,Low Risk
Customer_5961,Female,35,81.76,2883.26,Two year,No,2.92,0,Low Risk
Customer_5962,Male,39,102.01,3954.11,Month-to-month,No,3.25,0,Low Risk
Customer_5963,Male,51,80.07,4160.81,month to month,Yes,4.25,1,Low Risk
Customer_5964,Male,4,116.28,413.48,Month-to-month,Yes,0.33,1,High Risk
Customer_5965,Female,51,82.69,4190.68,month to month,No,4.25,0,Low Risk
Customer_5966,Female,5,98.46,512.0,One year,No,0.42,0,High Risk
Customer_5967,Male,55,107.76,5957.68,Month-to-month,Yes,4.58,1,Low Risk
Customer_5968,Female,20,91.46,1768.89,Two year,Yes,1.67,1,Medium Risk
Customer_5969,Male,24,72.42,1732.94,Two year,Yes,2.0,1,Low Risk
Customer_5970,Female,36,47.28,1742.06,month to month,No,3.0,0,Low Risk
Customer_5971,Female,34,105.45,3505.17,One year,Yes,2.83,1,Low Risk
Customer_5972,Female,54,68.06,3670.85,month to month,Yes,4.5,1,Low Risk
Customer_5973,Male,34,82.07,2716.03,Month-to-month,No,2.83,0,Low Risk
Customer_5974,Female,17,27.92,433.99,Two year,Yes,1.42,1,Medium Risk
Customer_5975,Female,5,69.74,352.98,Two year,No,0.42,0,Medium Risk
Customer_5976,Female,18,89.82,1605.89,Two year,Yes,1.5,1,Medium Risk
Customer_5977,Female,55,78.41,4255.52,Two year,Yes,4.58,1,Low Risk
Customer_5978,Male,53,64.86,3498.65,Month-to-month,Yes,4.42,1,Low Risk
Customer_5979,Male,50,42.34,2100.32,Two year,No,4.17,0,Low Risk
Customer_5980,Male,45,50.97,2321.14,month to month,No,3.75,0,Low Risk
Customer_5981,Female,13,90.06,1245.87,Two year,Yes,1.08,1,Medium Risk
Customer_5982,Female,16,42.42,644.9,Month-to-month,Yes,1.33,1,Medium Risk
Customer_5983,Female,13,82.17,1098.99,One year,Yes,1.08,1,Medium Risk
Customer_5984,Male,20,78.97,1600.16,One year,Yes,1.67,1,Medium Risk
Customer_5985,Female,66,117.04,7655.16,Two year,Yes,5.5,1,Low Risk
Customer_5986,Male,47,26.08,1286.12,One year,Yes,3.92,1,Low Risk
Customer_5987,Male,19,30.81,590.44,Month-to-month,No,1.58,0,Medium Risk
Customer_5988,Male,45,70.61,3150.81,Two year,Yes,3.75,1,Low Risk
Customer_5989,Male,37,72.71,2609.29,Month-to-month,Yes,3.08,1,Low Risk
Customer_5990,Female,54,23.99,1231.75,One year,No,4.5,0,Low Risk
Customer_5991,Male,6,102.59,610.11,One year,No,0.5,0,High Risk
Customer_5992,Male,14,69.47,905.69,Two year,Yes,1.17,1,Medium Risk
Customer_5993,Female,4,54.66,250.28,One year,Yes,0.33,1,Medium Risk
Customer_5994,Female,55,51.89,2835.0,Two year,No,4.58,0,Low Risk
Customer_5995,Female,34,106.14,3530.69,Two year,No,2.83,0,Low Risk
Customer_5996,Female,27,39.67,1037.94,month to month,Yes,2.25,1,Low Risk
Customer_5997,Male,7,36.04,199.14,month to month,No,0.58,0,Medium Risk
Customer_5998,Female,3,41.32,62.75,month to month,Yes,0.25,1,Medium Risk
Customer_5999,Male,47,82.5,3766.74,Month-to-month,No,3.92,0,Low Risk
Customer_6000,Female,2,101.09,207.16,One year,Yes,0.17,1,High Risk
Customer_6001,Female,25,53.1,1279.81,One year,No,2.08,0,Low Risk
Customer_6002,Female,60,37.35,2334.83,month to month,No,5.0,0,Low Risk
Customer_6003,Male,24,40.92,1031.71,Two year,Yes,2.0,1,Low Risk
Customer_6004,Female,15,81.92,1310.37,Two year,No,1.25,0,Medium Risk
Customer_6005,Female,14,44.6,660.18,Two year,Yes,1.17,1,Medium Risk
Customer_6006,Male,54,107.73,5788.19,Two year,Yes,4.5,1,Low Risk
Customer_6007,Male,6,30.39,198.54,Month-to-month,No,0.5,0,Medium Risk
Customer_6008,Male,18,23.24,403.18,One year,Yes,1.5,1,Medium Risk
Customer_6009,Male,20,28.84,593.83,month to month,No,1.67,0,Medium Risk
Customer_6010,Female,62,104.56,6527.28,Month-to-month,Yes,5.17,1,Low Risk
Customer_6011,Female,40,85.12,3434.67,One year,Yes,3.33,1,Low Risk
Customer_6012,Female,39,115.77,4515.45,Month-to-month,No,3.25,0,Low Risk
Customer_6013,Male,52,53.63,2792.05,Two year,Yes,4.33,1,Low Risk
Customer_6014,Male,32,41.27,1331.62,Month-to-month,Yes,2.67,1,Low Risk
Customer_6015,Female,27,76.2,2112.69,Month-to-month,No,2.25,0,Low Risk
Customer_6016,Male,52,73.78,3812.08,Two year,No,4.33,0,Low Risk
Customer_6017,Male,63,79.1,4970.36,Two year,Yes,5.25,1,Low Risk
Customer_6018,Male,63,54.75,3423.88,month to month,Yes,5.25,1,Low Risk
Customer_6019,Female,17,20.59,356.89,month to month,No,1.42,0,Medium Risk
Customer_6020,Male,49,23.5,1183.33,One year,Yes,4.08,1,Low Risk
Customer_6021,Female,23,86.38,2001.72,month to month,Yes,1.92,1,Medium Risk
Customer_6022,Male,13,72.33,937.41,month to month,No,1.08,0,Medium Risk
Customer_6023,Female,23,102.1,2401.94,One year,No,1.92,0,Medium Risk
Customer_6024,Female,57,50.04,2812.57,Month-to-month,Yes,4.75,1,Low Risk
Customer_6025,Female,62,101.55,6221.11,Month-to-month,No,5.17,0,Low Risk
Customer_6026,Female,54,62.55,3393.78,Month-to-month,Yes,4.5,1,Low Risk
Customer_6027,Female,20,29.67,591.39,Two year,No,1.67,0,Medium Risk
Customer_6028,Male,52,117.79,6116.72,One year,No,4.33,0,Low Risk
Customer_6029,Female,23,71.19,1571.4,Month-to-month,No,1.92,0,Medium Risk
Customer_6030,Female,35,82.95,2913.18,month to month,Yes,2.92,1,Low Risk
Customer_6031,Female,67,87.08,5924.11,month to month,No,5.58,0,Low Risk
Customer_6032,Male,34,56.24,1845.58,month to month,Yes,2.83,1,Low Risk
Customer_6033,Male,33,94.75,3118.89,One year,Yes,2.75,1,Low Risk
Customer_6034,Female,46,107.03,2104.02,One year,Yes,3.83,1,Low Risk
Customer_6035,Male,45,58.72,2620.2,month to month,No,3.75,0,Low Risk
Customer_6036,Male,19,85.7,2104.02,Two year,No,1.58,0,Medium Risk
Customer_6037,Female,15,95.71,2104.02,Two year,Yes,1.25,1,Medium Risk
Customer_6038,Female,66,39.01,2582.34,Month-to-month,Yes,5.5,1,Low Risk
Customer_6039,Male,39,53.26,2064.4,Month-to-month,Yes,3.25,1,Low Risk
Customer_6040,Female,18,30.88,528.95,Month-to-month,Yes,1.5,1,Medium Risk
Customer_6041,Female,70,80.22,5611.55,Month-to-month,Yes,5.83,1,Low Risk
Customer_6042,Female,59,100.09,5929.37,Month-to-month,Yes,4.92,1,Low Risk
Customer_6043,Female,32,81.08,2516.69,One year,Yes,2.67,1,Low Risk
Customer_6044,Female,21,37.98,832.28,One year,Yes,1.75,1,Medium Risk
Customer_6045,Male,40,74.64,2949.31,Two year,No,3.33,0,Low Risk
Customer_6046,Male,27,103.49,2825.15,Two year,No,2.25,0,Low Risk
Customer_6047,Male,2,50.27,67.05,One year,No,0.17,0,Medium Risk
Customer_6048,Female,39,103.27,4063.2,Two year,Yes,3.25,1,Low Risk
Customer_6049,Female,56,98.46,5511.31,month to month,No,4.67,0,Low Risk
Customer_6050,Female,13,22.17,241.74,Two year,No,1.08,0,Medium Risk
Customer_6051,Male,56,43.95,2439.26,month to month,Yes,4.67,1,Low Risk
Customer_6052,Female,66,74.29,4962.82,month to month,Yes,5.5,1,Low Risk
Customer_6053,Male,56,91.76,5141.15,Month-to-month,No,4.67,0,Low Risk
Customer_6054,Female,28,108.05,3002.5,Two year,No,2.33,0,Low Risk
Customer_6055,Female,64,84.1,2104.02,month to month,Yes,5.33,1,Low Risk
Customer_6056,Female,71,58.03,4162.89,Two year,Yes,5.92,1,Low Risk
Customer_6057,Male,64,38.46,2419.43,Two year,Yes,5.33,1,Low Risk
Customer_6058,Female,56,96.0,5365.78,One year,No,4.67,0,Low Risk
Customer_6059,Female,41,40.68,1579.75,One year,No,3.42,0,Low Risk
Customer_6060,Male,41,89.54,2104.02,Month-to-month,No,3.42,0,Low Risk
Customer_6061,Male,4,38.12,152.68,Two year,No,0.33,0,Medium Risk
Customer_6062,Female,57,29.11,1692.78,One year,No,4.75,0,Low Risk
Customer_6063,Female,30,45.11,1256.69,month to month,Yes,2.5,1,Low Risk
Customer_6064,Female,46,48.49,2216.5,month to month,No,3.83,0,Low Risk
Customer_6065,Male,56,84.72,4752.7,Month-to-month,Yes,4.67,1,Low Risk
Customer_6066,Female,31,36.09,1012.88,month to month,No,2.58,0,Low Risk
Customer_6067,Female,7,113.03,824.03,Two year,No,0.58,0,High Risk
Customer_6068,Male,54,75.44,4057.59,month to month,Yes,4.5,1,Low Risk
Customer_6069,Female,8,69.09,2104.02,Month-to-month,No,0.67,0,Medium Risk
Customer_6070,Male,55,63.47,3465.12,Month-to-month,Yes,4.58,1,Low Risk
Customer_6071,Female,69,76.66,5312.37,month to month,No,5.75,0,Low Risk
Customer_6072,Female,44,22.24,932.9,Two year,Yes,3.67,1,Low Risk
Customer_6073,Male,13,119.01,1544.85,One year,No,1.08,0,Medium Risk
Customer_6074,Female,20,75.75,1493.34,Two year,Yes,1.67,1,Medium Risk
Customer_6075,Female,32,23.52,652.93,Two year,Yes,2.67,1,Low Risk
Customer_6076,Male,60,79.0,4771.19,Two year,No,5.0,0,Low Risk
Customer_6077,Male,50,63.71,3225.89,month to month,Yes,4.17,1,Low Risk
Customer_6078,Male,27,22.4,662.24,One year,Yes,2.25,1,Low Risk
Customer_6079,Male,25,112.44,2811.45,Two year,No,2.08,0,Low Risk
Customer_6080,Male,52,21.06,1119.35,One year,No,4.33,0,Low Risk
Customer_6081,Male,68,77.79,5209.02,Month-to-month,Yes,5.67,1,Low Risk
Customer_6082,Female,21,116.18,2451.79,One year,Yes,1.75,1,Medium Risk
Customer_6083,Male,18,43.76,771.78,month to month,Yes,1.5,1,Medium Risk
Customer_6084,Female,39,45.42,1767.53,Month-to-month,Yes,3.25,1,Low Risk
Customer_6085,Female,15,20.04,244.73,Month-to-month,No,1.25,0,Medium Risk
Customer_6086,Female,53,26.64,1468.05,Two year,Yes,4.42,1,Low Risk
Customer_6087,Female,38,24.49,848.07,One year,No,3.17,0,Low Risk
Customer_6088,Female,48,102.27,4922.56,Month-to-month,Yes,4.0,1,Low Risk
Customer_6089,Male,52,103.67,5344.96,Month-to-month,No,4.33,0,Low Risk
Customer_6090,Female,28,92.67,2700.69,One year,No,2.33,0,Low Risk
Customer_6091,Male,16,55.27,2104.02,One year,No,1.33,0,Medium Risk
Customer_6092,Male,16,102.13,1632.66,Month-to-month,Yes,1.33,1,Medium Risk
Customer_6093,Male,35,73.98,2537.9,Month-to-month,No,2.92,0,Low Risk
Customer_6094,Male,17,50.43,901.81,One year,No,1.42,0,Medium Risk
Customer_6095,Male,52,63.73,3150.73,month to month,No,4.33,0,Low Risk
Customer_6096,Female,12,26.58,338.17,One year,No,1.0,0,Medium Risk
Customer_6097,Female,48,114.49,5521.04,month to month,No,4.0,0,Low Risk
Customer_6098,Female,22,81.91,1824.61,Month-to-month,No,1.83,0,Medium Risk
Customer_6099,Female,49,93.12,4604.77,Two year,No,4.08,0,Low Risk
Customer_6100,Male,52,87.66,4530.07,One year,No,4.33,0,Low Risk
Customer_6101,Male,1,86.77,114.24,Month-to-month,Yes,0.08,1,High Risk
Customer_6102,Male,66,21.73,1400.68,Month-to-month,No,5.5,0,Low Risk
Customer_6103,Female,64,72.54,4601.04,Two year,No,5.33,0,Low Risk
Customer_6104,Male,8,102.17,765.74,One year,No,0.67,0,High Risk
Customer_6105,Female,25,24.45,598.65,Month-to-month,Yes,2.08,1,Low Risk
Customer_6106,Male,66,115.62,7686.48,month to month,No,5.5,0,Low Risk
Customer_6107,Female,70,62.42,4455.15,Two year,Yes,5.83,1,Low Risk
Customer_6108,Female,51,48.99,2484.97,month to month,Yes,4.25,1,Low Risk
Customer_6109,Female,53,73.18,3846.29,One year,Yes,4.42,1,Low Risk
Customer_6110,Female,15,100.12,1568.27,month to month,No,1.25,0,Medium Risk
Customer_6111,Female,50,67.48,3395.67,Two year,No,4.17,0,Low Risk
Customer_6112,Male,71,84.51,6001.66,Month-to-month,Yes,5.92,1,Low Risk
Customer_6113,Female,38,69.99,2604.33,Two year,No,3.17,0,Low Risk
Customer_6114,Male,40,83.13,3396.79,Month-to-month,Yes,3.33,1,Low Risk
Customer_6115,Female,66,33.8,2235.48,Month-to-month,Yes,5.5,1,Low Risk
Customer_6116,Male,39,23.87,930.94,month to month,Yes,3.25,1,Low Risk
Customer_6117,Male,17,33.69,599.81,Two year,No,1.42,0,Medium Risk
Customer_6118,Male,7,48.58,341.15,Two year,No,0.58,0,Medium Risk
Customer_6119,Male,39,45.34,1841.99,Month-to-month,Yes,3.25,1,Low Risk
Customer_6120,Female,68,81.52,5593.95,Two year,No,5.67,0,Low Risk
Customer_6121,Male,35,65.59,2267.58,One year,Yes,2.92,1,Low Risk
Customer_6122,Female,51,23.88,1222.23,One year,No,4.25,0,Low Risk
Customer_6123,Male,47,23.49,1074.76,month to month,No,3.92,0,Low Risk
Customer_6124,Male,36,29.06,1140.63,month to month,Yes,3.0,1,Low Risk
Customer_6125,Female,64,55.31,3503.7,Two year,No,5.33,0,Low Risk
Customer_6126,Female,13,20.62,262.11,month to month,No,1.08,0,Medium Risk
Customer_6127,Male,18,69.4,1267.4,Two year,No,1.5,0,Medium Risk
Customer_6128,Female,21,56.07,1202.76,month to month,No,1.75,0,Medium Risk
Customer_6129,Female,65,75.54,4943.83,One year,No,5.42,0,Low Risk
Customer_6130,Female,8,92.08,776.69,Month-to-month,Yes,0.67,1,High Risk
Customer_6131,Female,48,45.1,2199.44,Month-to-month,Yes,4.0,1,Low Risk
Customer_6132,Female,43,35.71,1513.88,One year,No,3.58,0,Low Risk
Customer_6133,Female,53,47.81,2506.61,Month-to-month,No,4.42,0,Low Risk
Customer_6134,Female,27,20.18,546.77,Two year,No,2.25,0,Low Risk
Customer_6135,Male,19,32.0,580.42,Two year,No,1.58,0,Medium Risk
Customer_6136,Male,23,95.08,2153.95,One year,No,1.92,0,Medium Risk
Customer_6137,Female,50,42.28,2092.9,One year,Yes,4.17,1,Low Risk
Customer_6138,Female,51,119.43,6196.04,One year,No,4.25,0,Low Risk
Customer_6139,Female,43,36.78,1658.73,One year,Yes,3.58,1,Low Risk
Customer_6140,Male,51,98.88,5030.92,Month-to-month,No,4.25,0,Low Risk
Customer_6141,Male,69,90.5,6141.17,Month-to-month,No,5.75,0,Low Risk
Customer_6142,Male,41,52.21,2111.1,Month-to-month,Yes,3.42,1,Low Risk
Customer_6143,Female,11,53.07,627.77,Two year,Yes,0.92,1,Medium Risk
Customer_6144,Female,52,76.36,3892.44,month to month,No,4.33,0,Low Risk
Customer_6145,Male,23,105.24,2450.71,Two year,Yes,1.92,1,Medium Risk
Customer_6146,Female,49,58.62,2899.37,month to month,Yes,4.08,1,Low Risk
Customer_6147,Male,38,26.12,993.43,One year,No,3.17,0,Low Risk
Customer_6148,Female,47,57.44,2697.8,One year,No,3.92,0,Low Risk
Customer_6149,Male,7,40.73,239.88,Month-to-month,No,0.58,0,Medium Risk
Customer_6150,Female,66,113.92,7553.56,Month-to-month,Yes,5.5,1,Low Risk
Customer_6151,Female,62,89.73,5578.76,month to month,Yes,5.17,1,Low Risk
Customer_6152,Male,29,25.08,703.29,month to month,No,2.42,0,Low Risk
Customer_6153,Male,38,49.3,1834.15,Month-to-month,Yes,3.17,1,Low Risk
Customer_6154,Male,33,25.02,765.99,One year,Yes,2.75,1,Low Risk
Customer_6155,Female,29,103.0,3005.58,Month-to-month,Yes,2.42,1,Low Risk
Customer_6156,Female,23,110.63,2534.38,One year,Yes,1.92,1,Medium Risk
Customer_6157,Male,3,31.23,84.22,One year,No,0.25,0,Medium Risk
Customer_6158,Female,45,64.03,2803.29,Two year,Yes,3.75,1,Low Risk
Customer_6159,Female,8,113.19,850.76,Two year,Yes,0.67,1,High Risk
Customer_6160,Male,29,34.52,940.88,month to month,No,2.42,0,Low Risk
Customer_6161,Female,2,49.19,136.82,One year,No,0.17,0,Medium Risk
Customer_6162,Female,50,50.43,2530.08,Month-to-month,Yes,4.17,1,Low Risk
Customer_6163,Male,65,23.01,1481.5,One year,Yes,5.42,1,Low Risk
Customer_6164,Female,20,23.63,527.88,month to month,No,1.67,0,Medium Risk
Customer_6165,Male,52,115.28,6042.77,One year,Yes,4.33,1,Low Risk
Customer_6166,Female,37,77.11,2908.34,One year,No,3.08,0,Low Risk
Customer_6167,Female,27,50.66,1355.72,month to month,Yes,2.25,1,Low Risk
Customer_6168,Female,47,57.87,2649.17,One year,Yes,3.92,1,Low Risk
Customer_6169,Female,6,91.48,634.2,Two year,No,0.5,0,High Risk
Customer_6170,Male,60,56.65,3425.21,month to month,Yes,5.0,1,Low Risk
Customer_6171,Male,45,42.78,1952.35,Two year,Yes,3.75,1,Low Risk
Customer_6172,Female,44,30.18,1361.71,month to month,No,3.67,0,Low Risk
Customer_6173,Female,18,92.89,1810.19,One year,Yes,1.5,1,Medium Risk
Customer_6174,Female,65,38.06,2468.88,Two year,Yes,5.42,1,Low Risk
Customer_6175,Male,25,26.96,745.82,Two year,Yes,2.08,1,Low Risk
Customer_6176,Female,27,62.7,1650.27,Month-to-month,Yes,2.25,1,Low Risk
Customer_6177,Male,7,23.96,208.48,Two year,No,0.58,0,Medium Risk
Customer_6178,Female,44,116.5,5215.17,Two year,No,3.67,0,Low Risk
Customer_6179,Female,29,82.73,2396.82,One year,No,2.42,0,Low Risk
Customer_6180,Male,44,35.27,1455.93,Two year,Yes,3.67,1,Low Risk
Customer_6181,Female,36,37.25,1369.35,Two year,No,3.0,0,Low Risk
Customer_6182,Male,19,76.98,1451.77,Two year,No,1.58,0,Medium Risk
Customer_6183,Female,6,55.66,376.17,One year,Yes,0.5,1,Medium Risk
Customer_6184,Female,25,97.43,2412.43,month to month,Yes,2.08,1,Low Risk
Customer_6185,Male,31,74.58,2431.36,One year,No,2.58,0,Low Risk
Customer_6186,Male,9,63.33,575.29,Two year,Yes,0.75,1,Medium Risk
Customer_6187,Female,37,116.3,4342.65,month to month,No,3.08,0,Low Risk
Customer_6188,Female,27,59.07,1544.91,One year,Yes,2.25,1,Low Risk
Customer_6189,Female,13,60.06,722.03,One year,Yes,1.08,1,Medium Risk
Customer_6190,Male,41,86.58,3484.94,month to month,No,3.42,0,Low Risk
Customer_6191,Female,66,100.95,6598.19,Month-to-month,Yes,5.5,1,Low Risk
Customer_6192,Female,24,82.62,2016.8,Two year,No,2.0,0,Low Risk
Customer_6193,Female,44,89.86,3923.69,Month-to-month,No,3.67,0,Low Risk
Customer_6194,Female,60,57.29,3373.9,Two year,No,5.0,0,Low Risk
Customer_6195,Female,9,67.95,576.72,Two year,No,0.75,0,Medium Risk
Customer_6196,Female,2,39.7,114.58,Month-to-month,No,0.17,0,Medium Risk
Customer_6197,Female,56,88.02,4963.05,Month-to-month,No,4.67,0,Low Risk
Customer_6198,Female,30,42.15,1314.35,Two year,No,2.5,0,Low Risk
Customer_6199,Male,22,20.13,428.78,month to month,No,1.83,0,Medium Risk
Customer_6200,Female,13,113.38,1573.8,month to month,Yes,1.08,1,Medium Risk
Customer_6201,Female,71,50.6,3646.7,Month-to-month,No,5.92,0,Low Risk
Customer_6202,Female,16,39.66,575.85,Month-to-month,No,1.33,0,Medium Risk
Customer_6203,Male,45,46.81,2147.06,One year,Yes,3.75,1,Low Risk
Customer_6204,Female,65,53.04,3448.56,month to month,No,5.42,0,Low Risk
Customer_6205,Male,11,67.45,733.7,month to month,No,0.92,0,Medium Risk
Customer_6206,Male,70,26.94,1886.29,Two year,No,5.83,0,Low Risk
Customer_6207,Male,20,25.27,472.1,One year,No,1.67,0,Medium Risk
Customer_6208,Female,63,49.29,3155.72,Two year,Yes,5.25,1,Low Risk
Customer_6209,Female,12,49.58,566.05,One year,No,1.0,0,Medium Risk
Customer_6210,Female,62,31.76,1941.11,month to month,No,5.17,0,Low Risk
Customer_6211,Female,42,60.48,2578.17,Two year,No,3.5,0,Low Risk
Customer_6212,Male,69,48.4,3448.12,One year,Yes,5.75,1,Low Risk
Customer_6213,Male,58,22.61,1286.53,Two year,No,4.83,0,Low Risk
Customer_6214,Male,5,108.57,480.52,One year,No,0.42,0,High Risk
Customer_6215,Male,27,108.6,2989.19,Month-to-month,No,2.25,0,Low Risk
Customer_6216,Male,28,40.92,1155.51,Two year,Yes,2.33,1,Low Risk
Customer_6217,Female,26,36.29,968.66,Month-to-month,No,2.17,0,Low Risk
Customer_6218,Male,49,74.73,3663.49,One year,No,4.08,0,Low Risk
Customer_6219,Male,21,83.08,1774.36,Two year,Yes,1.75,1,Medium Risk
Customer_6220,Female,1,115.75,133.94,One year,Yes,0.08,1,High Risk
Customer_6221,Female,58,57.73,3322.17,One year,Yes,4.83,1,Low Risk
Customer_6222,Female,55,81.82,4535.29,Month-to-month,No,4.58,0,Low Risk
Customer_6223,Female,26,107.82,2828.33,Two year,No,2.17,0,Low Risk
Customer_6224,Male,25,65.0,1606.44,month to month,No,2.08,0,Low Risk
Customer_6225,Male,33,32.23,1054.94,One year,Yes,2.75,1,Low Risk
Customer_6226,Female,69,57.74,3944.77,Month-to-month,No,5.75,0,Low Risk
Customer_6227,Male,6,33.66,225.05,month to month,No,0.5,0,Medium Risk
Customer_6228,Female,23,21.66,521.82,Month-to-month,No,1.92,0,Medium Risk
Customer_6229,Female,30,95.16,2852.86,Month-to-month,Yes,2.5,1,Low Risk
Customer_6230,Male,54,43.84,2310.42,Month-to-month,No,4.5,0,Low Risk
Customer_6231,Male,11,20.2,121.07,One year,Yes,0.92,1,Medium Risk
Customer_6232,Female,31,107.24,2104.02,month to month,Yes,2.58,1,Low Risk
Customer_6233,Female,6,64.38,398.11,One year,Yes,0.5,1,Medium Risk
Customer_6234,Female,11,43.89,515.02,One year,Yes,0.92,1,Medium Risk
Customer_6235,Male,12,46.28,612.0,Two year,No,1.0,0,Medium Risk
Customer_6236,Male,66,44.05,2889.44,month to month,Yes,5.5,1,Low Risk
Customer_6237,Male,53,39.46,2012.28,Two year,Yes,4.42,1,Low Risk
Customer_6238,Female,36,104.12,3722.64,Month-to-month,Yes,3.0,1,Low Risk
Customer_6239,Male,17,37.03,738.67,month to month,No,1.42,0,Medium Risk
Customer_6240,Female,28,76.19,2215.53,month to month,No,2.33,0,Low Risk
Customer_6241,Male,22,27.73,631.46,One year,Yes,1.83,1,Medium Risk
Customer_6242,Male,7,114.95,783.07,Month-to-month,No,0.58,0,High Risk
Customer_6243,Male,15,80.33,1200.39,One year,No,1.25,0,Medium Risk
Customer_6244,Male,11,110.32,1299.25,Two year,Yes,0.92,1,High Risk
Customer_6245,Male,24,59.79,1445.46,Month-to-month,Yes,2.0,1,Low Risk
Customer_6246,Female,67,101.07,6752.66,One year,No,5.58,0,Low Risk
Customer_6247,Male,30,105.37,3227.41,One year,No,2.5,0,Low Risk
Customer_6248,Female,70,90.29,6222.92,One year,No,5.83,0,Low Risk
