CustomerName,Gender,Tenure,MonthlyCharges,TotalCharges,Contract,Churn
Customer_5550,Female,66,77.79,5214.29689659134,Month-to-month,Yes
Customer_5551,f,6,21.75,45.536545952468714,month to month,Y
Customer_5552,male,21,117.37,2457.968034369196,One year,Y
Customer_5553,male,36,67.22,2540.8933118486457,Two year,no
Customer_5554,male,3,59.36,142.54403647560937,month to month,no
Customer_5555,Male,42,59.49,2457.735680327514,Month-to-month,Y
Customer_5556,Male,45,62.42,2834.9530878158803,month to month,Y
Customer_5557,Female,44,44.22,1919.1919043374596,month to month,Yes
Customer_5558,M ,33,52.73,1793.8792433676674,month to month,Yes
Customer_5559,M ,60,118.54,7236.15424528142,Two year,Yes
Customer_5560,M ,70,56.82,3981.136659027,Month-to-month,Y
Customer_5561,f,26,72.67,2026.305023412027,Month-to-month,no
Customer_5562,f,21,104.83,2178.783183289958,One year,No
Customer_5563,Female,2,72.74,137.09846175492277,One year,No
Customer_5564,f,47,52.45,2417.157476160548,month to month,no
Customer_5565,M ,30,72.38,2148.893839708162,One year,no
Customer_5566,M ,27,31.41,836.1348636749105,Month-to-month,no
Customer_5567,male,71,33.0,2363.6993413479568,month to month,Yes
Customer_5568,f,20,89.41,1725.896471798046,One year,yes
Customer_5569,Male,50,111.75,5561.62291599366,Two year,Y
Customer_5570,Male,23,92.57,2104.5004492190283,One year,Yes
Customer_5571,male,13,27.46,401.65724454861083,Two year,No
Customer_5572,male,4,60.29,246.992230115282,One year,Y
Customer_5573,male,14,20.26,289.48120696958955,Month-to-month,no
Customer_5574,Male,20,71.12,1426.5628240489211,One year,N
Customer_5575,M ,13,39.32,423.9292395759754,Two year,No
Customer_5576,male,3,106.81,400.7940593220145,Two year,no
Customer_5577,Female,47,30.43,1383.9630793694664,One year,N
Customer_5578,male,3,20.14,104.92379347600738,month to month,no
Customer_5579,FEMALE,1,65.11,53.85139434437723,Two year,no
Customer_5580,male,24,35.54,822.3874366378511,Month-to-month,Y
Customer_5581,Male,35,93.8,3335.1851757656855,One year,No
Customer_5582,f,14,111.99,1508.1759837010445,Two year,No
Customer_5583,male,67,24.19,1565.2763463738177,One year,no
Customer_5584,f,13,59.56,782.153809078423,One year,Yes
Customer_5585,FEMALE,47,119.68,5634.322369080939,month to month,yes
Customer_5586,Female,50,93.27,4704.475040871826,One year,N
Customer_5587,f,26,115.32,3034.1479406690555,One year,Yes
Customer_5588,M ,3,36.41,105.7622400447922,One year,Y
Customer_5589,male,51,42.14,2154.3633254915153,Month-to-month,N
Customer_5590,FEMALE,40,35.48,1411.9366201259186,One year,yes
Customer_5591,FEMALE,68,50.24,3487.21210970661,Month-to-month,Yes
Customer_5592,f,36,92.44,3278.737384482982,One year,N
Customer_5593,Female,51,36.49,1862.5722900926785,month to month,No
Customer_5594,Male,1,72.42,110.89623101993345,month to month,Yes
Customer_5595,male,33,46.92,1603.8585016142176,Two year,no
Customer_5596,FEMALE,7,102.92,687.0533632609807,One year,Y
Customer_5597,Female,52,20.66,1025.7936974544648,month to month,Yes
Customer_5598,M ,11,42.31,403.33782407684544,month to month,N
Customer_5599,FEMALE,27,80.52,2156.8922477037563,One year,Yes
Customer_5600,Female,14,29.67,428.08902620891377,Two year,N
Customer_5601,Male,46,66.63,3041.3709771958065,Month-to-month,yes
Customer_5602,Male,10,63.62,671.1600916774421,month to month,no
Customer_5603,FEMALE,24,105.25,2522.7221449642025,month to month,yes
Customer_5604,FEMALE,61,82.54,,Month-to-month,Y
Customer_5605,f,18,83.97,1518.8189124243288,month to month,Y
Customer_5606,male,9,115.18,952.3571611159107,Month-to-month,N
Customer_5607,Female,17,118.24,1952.5876521382233,Month-to-month,no
Customer_5608,FEMALE,58,85.34,5007.575657421028,Two year,yes
Customer_5609,male,13,72.2,891.7527142343727,Month-to-month,no
Customer_5610,f,50,80.79,4082.0971010775083,Month-to-month,yes
Customer_5611,male,6,58.24,355.7522062461235,Month-to-month,N
Customer_5612,FEMALE,51,118.75,6007.02258193692,Month-to-month,N
Customer_5613,Male,36,90.5,3295.482251166595,month to month,N
Customer_5614,Female,71,49.1,3462.2162827276343,Month-to-month,No
Customer_5615,Female,25,25.78,652.0781111257215,month to month,no
Customer_5616,Male,11,24.47,258.6772774844654,One year,Y
Customer_5617,FEMALE,44,40.49,1646.3501676561955,One year,yes
Customer_5618,Female,14,43.29,639.7476774223078,Month-to-month,No
Customer_5619,FEMALE,29,61.5,1821.8590700899433,Two year,Y
Customer_5620,f,50,41.48,2049.296507900204,Two year,yes
Customer_5621,FEMALE,5,83.09,447.5680082848629,month to month,No
Customer_5622,male,69,41.13,2794.382350715903,month to month,Y
Customer_5623,Male,57,38.79,2168.461936332935,One year,Y
Customer_5624,FEMALE,26,67.12,1757.1005862323136,month to month,No
Customer_5625,f,6,108.87,618.412827486887,Two year,Y
Customer_5626,M ,16,66.83,1062.8210807765117,One year,yes
Customer_5627,Male,60,61.38,3635.849355008748,Month-to-month,yes
Customer_5628,Female,12,77.81,869.4909959530419,month to month,Y
Customer_5629,male,3,45.72,147.54551813677878,Month-to-month,Yes
Customer_5630,Female,63,55.34,3497.2722425393176,month to month,N
Customer_5631,f,64,41.38,2649.2802709576686,Two year,No
Customer_5632,f,62,77.18,4770.629097231755,month to month,Yes
Customer_5633,Female,6,89.74,503.2604044129603,Two year,yes
Customer_5634,Male,19,87.37,1605.9708240054572,Two year,Y
Customer_5635,Female,18,45.48,762.6200826624809,Month-to-month,no
Customer_5636,FEMALE,43,97.96,4182.086207975693,month to month,no
Customer_5637,Female,3,45.6,187.86411966555931,Month-to-month,N
Customer_5638,male,38,35.03,,Two year,Yes
Customer_5639,male,68,54.98,3756.652522820595,Two year,Yes
Customer_5640,M ,44,79.77,3447.094502010213,Two year,Yes
Customer_5641,male,63,34.2,2163.885752724875,Two year,yes
Customer_5642,Female,42,84.81,3578.873367037629,One year,N
Customer_5643,male,64,106.31,6883.133203320523,Two year,N
Customer_5644,Male,54,49.31,2661.8008878286946,month to month,yes
Customer_5645,male,71,65.02,4596.7305619901235,Two year,N
Customer_5646,FEMALE,37,42.83,1546.390261064672,One year,Y
Customer_5647,Male,4,56.13,227.5072190497541,month to month,yes
Customer_5648,M ,2,22.2,34.65500697768492,One year,Y
Customer_5649,FEMALE,44,115.38,5132.842678672588,One year,Y
Customer_5650,Female,67,61.59,4171.629861617606,month to month,Yes
Customer_5651,Female,68,98.89,6674.766145070056,One year,no
Customer_5652,Female,62,34.26,2123.0103986444874,Two year,Yes
Customer_5653,FEMALE,1,101.24,223.61399983550274,Month-to-month,yes
Customer_5654,FEMALE,17,106.01,1728.8800944063682,Month-to-month,No
Customer_5655,FEMALE,16,91.55,1455.4617923026276,Month-to-month,yes
Customer_5656,Male,9,110.32,1030.5049532929327,month to month,no
Customer_5657,f,53,36.72,1934.2801077198706,month to month,yes
Customer_5658,Male,59,67.65,3975.249041754141,month to month,no
Customer_5659,Female,9,82.01,714.6098554365288,Month-to-month,No
Customer_5660,f,12,79.62,,Month-to-month,No
Customer_5661,male,41,106.1,4341.647458428714,month to month,N
Customer_5662,Female,15,41.57,674.8512201724496,Month-to-month,Y
Customer_5663,M ,66,37.56,2415.368447348208,One year,yes
Customer_5664,Male,11,45.34,512.0748839941957,One year,Y
Customer_5665,FEMALE,8,109.16,927.2298278351168,Month-to-month,Yes
Customer_5666,Male,55,114.1,6274.467330346445,month to month,Yes
Customer_5667,FEMALE,6,76.96,440.69850613898063,Two year,Yes
Customer_5668,f,53,70.14,3751.1367560538433,Two year,N
Customer_5669,M ,20,80.54,1565.7860409384598,Month-to-month,Yes
Customer_5670,f,39,81.63,3204.664976945705,Two year,Yes
Customer_5671,M ,34,37.03,1250.693141743106,month to month,yes
Customer_5672,Male,57,88.64,5055.612120160287,One year,Y
Customer_5673,FEMALE,19,65.24,1323.3866361133569,One year,Y
Customer_5674,f,71,71.74,5151.349352211512,month to month,no
Customer_5675,M ,31,23.03,788.0067498564197,Two year,Yes
Customer_5676,Female,40,96.46,3817.5021628725062,Month-to-month,No
Customer_5677,Female,14,103.54,1398.4727910439738,One year,no
Customer_5678,f,37,81.94,3055.1171450422835,Two year,no
Customer_5679,FEMALE,44,94.87,4190.481162420581,Two year,yes
Customer_5680,f,9,72.27,551.6070090925585,One year,no
Customer_5681,Male,58,81.84,4763.601613299538,One year,No
Customer_5682,M ,20,59.46,1291.5656231494931,Month-to-month,Y
Customer_5683,Male,50,99.19,5054.35266716349,month to month,no
Customer_5684,Female,20,66.83,1301.6151096842568,Two year,yes
Customer_5685,M ,36,88.02,3204.271486044533,Month-to-month,Yes
Customer_5686,f,27,82.14,2173.328514453873,One year,No
Customer_5687,Male,32,90.23,2882.56504614208,month to month,Yes
Customer_5688,male,1,98.52,57.5083763002899,month to month,N
Customer_5689,FEMALE,17,71.27,1153.1392125721047,Two year,no
Customer_5690,FEMALE,9,101.31,955.9545735364125,month to month,Y
Customer_5691,male,45,69.73,3152.1746973405507,One year,yes
Customer_5692,Female,66,115.66,7655.765569531229,One year,No
Customer_5693,M ,32,95.27,3080.291714515279,One year,Y
Customer_5694,FEMALE,45,37.11,1679.8125647040208,Month-to-month,No
Customer_5695,male,9,102.96,874.7587307365351,One year,yes
Customer_5696,f,30,75.16,2265.319561320704,Month-to-month,yes
Customer_5697,male,38,118.45,4490.206563091994,One year,no
Customer_5698,Female,60,91.88,5503.229845932869,One year,No
Customer_5699,Female,1,28.44,-18.74223445853435,month to month,N
Customer_5700,Male,5,59.5,222.18974073952268,Two year,N
Customer_5701,FEMALE,63,71.73,4490.6282313533575,One year,no
Customer_5702,Male,36,103.9,3767.66797582209,month to month,No
Customer_5703,male,65,92.93,6036.979835285379,month to month,No
Customer_5704,M ,24,56.94,1455.718569210518,Two year,Yes
Customer_5705,M ,4,85.34,338.08380349339694,month to month,no
Customer_5706,Female,68,77.69,5292.665618633379,month to month,No
Customer_5707,M ,25,32.61,816.081033720303,Two year,No
Customer_5708,M ,7,43.49,251.2976469751967,Month-to-month,yes
Customer_5709,M ,13,54.11,702.3569537796495,Two year,Yes
Customer_5710,male,68,39.55,2635.9828501721804,Two year,N
Customer_5711,M ,43,35.01,1502.005589444151,One year,N
Customer_5712,f,57,25.82,1383.7432311607272,One year,yes
Customer_5713,M ,36,107.31,3859.6868524847378,Month-to-month,no
Customer_5714,M ,14,48.89,691.8623934605056,Two year,N
Customer_5715,Male,27,49.03,1334.8159597749714,Two year,no
Customer_5716,male,37,40.62,1431.212976550979,Month-to-month,No
Customer_5717,Female,71,67.54,4819.37592647135,One year,Y
Customer_5718,Male,25,71.42,1818.4509059199847,Two year,yes
Customer_5719,FEMALE,67,40.83,2687.7016504499716,Month-to-month,no
Customer_5720,male,4,80.86,372.70820876293095,One year,No
Customer_5721,f,16,92.3,1486.2346944105443,month to month,No
Customer_5722,male,19,57.38,1087.2091407056887,Month-to-month,yes
Customer_5723,FEMALE,29,78.55,2306.3431113012016,Month-to-month,N
Customer_5724,FEMALE,51,70.23,3662.802879642701,Two year,No
Customer_5725,FEMALE,18,39.55,704.8605555572911,month to month,Yes
Customer_5726,Female,58,93.0,5369.300107142179,One year,N
Customer_5727,M ,44,100.15,4510.632030623315,month to month,Y
Customer_5728,male,16,84.88,1349.4344105750993,Two year,yes
Customer_5729,M ,65,52.39,3423.682660136604,Two year,yes
Customer_5730,M ,2,112.68,216.69293373763503,One year,yes
Customer_5731,f,56,65.54,3589.887125692915,One year,No
Customer_5732,FEMALE,28,46.59,1289.1438106788894,One year,No
Customer_5733,Female,65,60.82,4008.8588151186887,Two year,yes
Customer_5734,f,5,89.21,405.55921806976534,One year,yes
Customer_5735,Male,22,104.59,2366.894805772376,One year,Yes
Customer_5736,Female,13,55.66,761.7621715330758,One year,no
Customer_5737,M ,65,43.26,2761.6863170203815,Month-to-month,N
Customer_5738,Female,16,82.65,1262.1793903730647,One year,N
Customer_5739,FEMALE,64,112.12,7114.070260966739,Two year,Yes
Customer_5740,Male,32,38.33,1206.1265857039866,Month-to-month,yes
Customer_5741,FEMALE,51,100.3,5060.820057482619,Two year,No
Customer_5742,Male,58,67.66,3985.2707189548473,month to month,No
Customer_5743,f,46,99.95,4538.5221492721475,Month-to-month,yes
Customer_5744,M ,52,70.55,3624.01454919227,One year,no
Customer_5745,Male,63,57.73,3712.932440203719,Month-to-month,Y
Customer_5746,Male,60,89.67,5367.028357733419,Two year,Y
Customer_5747,Male,65,110.06,7174.97342106824,Month-to-month,Yes
Customer_5748,Female,55,52.03,2884.875749094236,month to month,N
Customer_5749,f,57,66.07,3693.2683071717065,One year,no
Customer_5750,Female,71,42.94,3088.8789223653007,One year,Y
Customer_5751,M ,26,38.34,,month to month,no
Customer_5752,Male,12,97.79,1206.1054866698703,Two year,No
Customer_5753,f,71,40.07,2811.0361906659514,Month-to-month,No
Customer_5754,f,46,99.33,4583.5275516192205,Two year,no
Customer_5755,male,47,62.92,2948.5930433897342,Two year,yes
Customer_5756,M ,38,119.5,4545.656883137226,Two year,Y
Customer_5757,f,21,39.73,795.4690461466022,One year,Y
Customer_5758,Male,14,29.3,400.6877753300815,Month-to-month,No
Customer_5759,Male,2,27.54,103.9250866212221,One year,N
Customer_5760,f,70,103.54,7151.501410857033,One year,Yes
Customer_5761,Female,33,63.78,2086.4422107390355,One year,Y
Customer_5762,M ,6,20.31,153.7979482902672,Month-to-month,No
Customer_5763,Male,37,107.48,3922.367078923397,month to month,No
Customer_5764,f,14,107.69,1527.6776589623005,One year,no
Customer_5765,Male,37,100.64,3747.1317732835982,One year,no
Customer_5766,f,8,44.83,350.98230871106597,One year,N
Customer_5767,M ,13,57.28,759.7023893371316,Month-to-month,no
Customer_5768,f,40,94.49,,Month-to-month,Yes
Customer_5769,male,58,68.94,3964.9019296993906,Two year,Y
Customer_5770,f,18,35.38,567.448172313888,One year,Yes
Customer_5771,f,57,44.28,2502.7360033671093,One year,Yes
Customer_5772,M ,38,117.26,4406.155029323711,Month-to-month,no
Customer_5773,f,32,35.1,1142.4512186922896,Month-to-month,N
Customer_5774,M ,66,92.61,6089.48457268805,One year,No
Customer_5775,male,25,67.8,1725.6555976139853,month to month,yes
Customer_5776,M ,58,94.86,5516.439222423583,Two year,No
Customer_5777,Male,33,86.11,2807.369621915413,Two year,No
Customer_5778,M ,66,63.92,4172.590244318981,One year,No
Customer_5779,male,30,55.39,1592.0472193902597,Two year,No
Customer_5780,FEMALE,34,95.44,3297.529982212749,Two year,Yes
Customer_5781,f,69,52.31,3635.6126238000693,One year,no
Customer_5782,M ,48,98.78,4720.8997965491235,Two year,no
Customer_5783,f,40,87.98,,Month-to-month,No
Customer_5784,Female,51,77.77,3911.0517610321112,One year,yes
Customer_5785,Male,13,56.88,695.6971225278076,Month-to-month,Y
Customer_5786,Male,31,40.51,1207.0721360247035,One year,No
Customer_5787,Female,39,91.04,3564.3901935337963,Month-to-month,No
Customer_5788,Female,63,29.13,1804.9579342342236,Two year,yes
Customer_5789,M ,48,117.05,5545.696462469646,month to month,Yes
Customer_5790,Female,48,117.87,5662.326303341391,Month-to-month,No
Customer_5791,FEMALE,61,33.02,2042.8712942889297,Month-to-month,yes
Customer_5792,f,12,30.39,357.882786643475,month to month,Yes
Customer_5793,f,56,61.27,3488.107448705761,month to month,Yes
Customer_5794,male,18,116.37,2134.7996312262926,Month-to-month,N
Customer_5795,Female,27,60.03,1676.7439256597154,Month-to-month,N
Customer_5796,Female,28,56.38,1617.828878047092,Month-to-month,N
Customer_5797,FEMALE,52,90.36,4710.513258050562,One year,No
Customer_5798,Male,16,37.87,543.7272648448754,Month-to-month,Yes
Customer_5799,Male,58,56.33,3249.8334522639143,Month-to-month,No
Customer_5800,f,9,49.13,416.54923562701566,month to month,No
Customer_5801,f,26,80.15,2039.4750766313284,month to month,no
Customer_5802,M ,28,36.28,987.0994960754073,One year,Y
Customer_5803,FEMALE,36,74.87,2622.0975862515393,One year,Y
Customer_5804,male,9,105.75,995.9471560464364,Two year,no
Customer_5805,male,47,71.42,3303.7943590994364,Month-to-month,No
Customer_5806,FEMALE,51,88.35,4546.513846977385,Month-to-month,yes
Customer_5807,male,57,27.52,1634.9770877165836,month to month,Yes
Customer_5808,Male,32,64.9,2038.4923418786004,Two year,no
Customer_5809,male,67,29.49,1948.1047967076277,Month-to-month,N
Customer_5810,male,57,79.95,4582.077201583007,Two year,no
Customer_5811,FEMALE,54,48.11,2576.1155737342738,One year,no
Customer_5812,FEMALE,16,48.73,739.6899621282242,Month-to-month,no
Customer_5813,male,62,27.68,1738.2078889761488,Month-to-month,Y
Customer_5814,Female,56,51.02,2820.08879479556,One year,No
Customer_5815,FEMALE,23,70.67,1732.2973671401585,Month-to-month,no
Customer_5816,M ,17,78.47,1362.0756033405219,One year,no
Customer_5817,M ,38,26.67,1046.9253864728169,One year,no
Customer_5818,Male,30,85.15,2550.010548472239,Two year,yes
Customer_5819,male,58,68.89,4088.7690544655466,month to month,yes
Customer_5820,Female,22,73.69,1584.0483061771652,month to month,Yes
Customer_5821,Male,17,103.28,1793.7932122723416,One year,No
Customer_5822,male,15,54.22,746.3900581972572,Two year,no
Customer_5823,FEMALE,48,37.41,1910.360959262321,One year,Yes
Customer_5824,M ,32,75.18,2446.7550580657735,Two year,N
Customer_5825,f,40,114.5,4533.006298812952,Two year,Yes
Customer_5826,Female,57,71.79,4118.315699873904,month to month,N
Customer_5827,f,58,103.19,6038.157378587623,month to month,N
Customer_5828,M ,16,95.7,1486.4983754394862,Two year,No
Customer_5829,f,28,71.83,1988.2240781604162,month to month,yes
Customer_5830,FEMALE,1,84.76,35.08480901882903,Two year,No
Customer_5831,male,41,60.67,2511.4119609004097,Month-to-month,Yes
Customer_5832,FEMALE,48,73.06,3515.9873171265835,One year,N
Customer_5833,f,31,70.73,2194.2005449025532,month to month,No
Customer_5834,FEMALE,36,90.91,3232.483556111371,One year,yes
Customer_5835,M ,33,61.0,,month to month,Yes
Customer_5836,Female,33,29.98,953.5538793176734,One year,No
Customer_5837,FEMALE,23,98.87,2298.244834178601,One year,no
Customer_5838,M ,60,88.49,5256.75654920711,month to month,no
Customer_5839,Female,30,115.01,3410.352812821335,month to month,No
Customer_5840,male,45,62.87,2869.915518604935,month to month,No
Customer_5841,f,39,27.82,1062.985446332675,month to month,N
Customer_5842,male,45,32.16,1535.2455868351346,Two year,N
Customer_5843,Male,12,97.33,1177.763383755181,month to month,yes
Customer_5844,M ,32,26.78,766.2977466888411,month to month,Yes
Customer_5845,Female,56,110.78,6137.464344981087,month to month,No
Customer_5846,FEMALE,24,48.17,1126.5654295809857,Month-to-month,Yes
Customer_5847,male,13,109.89,1465.7046872024696,One year,no
Customer_5848,Female,20,97.35,1979.0574017201645,month to month,Yes
Customer_5849,M ,56,107.12,5974.537891578309,month to month,Y
Customer_5850,Male,53,41.4,2255.8184918869947,One year,yes
Customer_5851,male,68,79.57,5427.196560352185,One year,yes
Customer_5852,f,54,29.36,1569.4833738593038,Two year,Yes
Customer_5853,Female,34,40.23,1426.4750727273101,One year,yes
Customer_5854,f,28,50.99,,One year,Yes
Customer_5855,Female,50,94.08,4731.75594233653,Month-to-month,Yes
Customer_5856,Female,2,22.47,77.79868879018434,Two year,no
Customer_5857,M ,26,110.31,2898.981775310003,Month-to-month,Yes
Customer_5858,M ,51,27.08,1373.300860636924,One year,yes
Customer_5859,M ,47,57.65,2753.097365200769,month to month,Y
Customer_5860,FEMALE,26,28.11,,Two year,No
Customer_5861,Female,61,96.9,5903.13531316337,One year,yes
Customer_5862,male,23,34.13,788.3653431804528,One year,Y
Customer_5863,f,37,108.48,4060.01602101832,month to month,yes
Customer_5864,M ,41,73.02,2980.535336208649,month to month,Y
Customer_5865,M ,52,114.85,5957.54988879385,month to month,yes
Customer_5866,f,49,49.04,2344.9546537934657,Two year,No
Customer_5867,f,27,65.43,1680.4026105010985,Month-to-month,no
Customer_5868,Female,6,89.42,479.77909698752654,Two year,no
Customer_5869,M ,66,103.19,6853.676557479935,month to month,No
Customer_5870,f,24,62.14,1439.9744221982128,Two year,yes
Customer_5871,FEMALE,38,109.24,4175.443825417447,month to month,Y
Customer_5872,FEMALE,28,31.8,964.666724185578,Month-to-month,Yes
Customer_5873,M ,28,90.87,2552.29262154702,Two year,yes
Customer_5874,f,66,54.82,3574.0006310531016,Month-to-month,No
Customer_5875,Female,61,30.13,,Month-to-month,N
Customer_5876,Female,46,58.67,2717.8113164019624,month to month,no
Customer_5877,Female,69,108.02,7472.6287120813195,Two year,no
Customer_5878,Male,43,118.05,5082.002916407884,Two year,yes
Customer_5879,M ,59,59.28,3529.1035434817427,Month-to-month,Y
Customer_5880,Female,2,108.64,267.2598336460013,month to month,No
Customer_5881,FEMALE,15,70.97,1040.5588173384103,Month-to-month,No
Customer_5882,f,37,91.7,3463.136890463076,Month-to-month,Y
Customer_5883,male,71,24.54,1758.820643222197,Month-to-month,Y
Customer_5884,male,20,75.73,1403.3326661993449,Month-to-month,yes
Customer_5885,Female,35,27.02,936.3072515686821,Two year,yes
Customer_5886,male,34,46.86,1584.5627929073548,One year,N
Customer_5887,male,31,76.68,2431.0870985053853,Two year,no
Customer_5888,Male,19,100.72,1884.6168079121358,month to month,no
Customer_5889,FEMALE,68,76.09,5181.578117592914,One year,Y
Customer_5890,FEMALE,24,113.62,2655.9236688616397,Month-to-month,Yes
Customer_5891,Male,39,101.03,3898.6587669935966,Two year,Yes
Customer_5892,Male,54,35.62,1963.3289996275034,One year,Yes
Customer_5893,male,39,58.9,2236.0324736454168,Month-to-month,No
Customer_5894,M ,17,86.85,1524.7476253184614,Two year,yes
Customer_5895,f,19,113.84,,One year,Y
Customer_5896,f,48,118.77,5763.028514911221,Two year,no
Customer_5897,male,35,96.32,3448.4660232201213,One year,Yes
Customer_5898,f,32,77.38,2514.9191393755455,month to month,no
Customer_5899,Male,47,95.66,4517.29284182757,Two year,yes
Customer_5900,FEMALE,47,47.32,2255.021598147044,Two year,N
Customer_5901,f,64,48.36,3098.6042784763254,One year,N
Customer_5902,male,46,85.43,3911.1001975615995,month to month,Y
Customer_5903,M ,35,107.18,3789.805388952373,Two year,Yes
Customer_5904,male,17,116.98,2011.113403439356,month to month,Yes
Customer_5905,Female,42,54.13,2317.4754013111988,month to month,N
Customer_5906,male,29,99.66,2879.7100942962447,Two year,Y
Customer_5907,Male,70,105.15,7354.471441850305,Month-to-month,no
Customer_5908,FEMALE,17,82.32,1410.0146017315958,One year,yes
Customer_5909,FEMALE,14,54.76,760.3076242365331,Two year,N
Customer_5910,f,24,81.91,,month to month,N
Customer_5911,Male,57,78.44,4567.802630768561,One year,yes
Customer_5912,Female,50,80.65,4032.7146686577244,Two year,yes
Customer_5913,Male,57,81.93,4663.466041819275,One year,N
Customer_5914,male,61,104.71,6409.611430483141,One year,no
Customer_5915,Male,39,37.01,1421.9181370316924,month to month,no
Customer_5916,Male,55,56.73,3097.835932062127,Month-to-month,Yes
Customer_5917,Female,36,78.6,2831.7451963364097,Month-to-month,no
Customer_5918,male,37,48.33,1769.6408821188465,One year,No
Customer_5919,M ,14,117.82,1658.6683839663654,month to month,Y
Customer_5920,M ,27,46.32,1269.144558021405,month to month,no
Customer_5921,FEMALE,31,66.96,1916.6459375732409,Two year,yes
Customer_5922,f,44,107.74,4644.240371507106,One year,no
Customer_5923,Male,68,28.01,1862.294707250154,Two year,Yes
Customer_5924,FEMALE,48,102.07,4913.343440084774,month to month,Y
Customer_5925,Female,57,77.1,4356.1648169201,One year,Y
Customer_5926,M ,22,23.18,625.4650439507493,Month-to-month,yes
Customer_5927,Male,4,110.29,485.89134742109724,Month-to-month,Y
Customer_5928,Female,46,23.92,1198.234042659918,Two year,No
Customer_5929,f,59,71.52,4264.688737329674,One year,Y
Customer_5930,Female,34,24.9,767.408408661008,month to month,N
Customer_5931,Male,11,27.12,240.04095562300492,Two year,yes
Customer_5932,f,31,108.72,3344.7499409214083,Month-to-month,Y
Customer_5933,Female,11,96.58,1002.5803120374842,month to month,no
Customer_5934,f,56,39.69,2276.7015797121385,One year,Yes
Customer_5935,Male,38,82.05,3109.974613590954,Month-to-month,N
Customer_5936,Male,21,99.47,2099.124421545478,month to month,N
Customer_5937,f,10,108.96,1158.4281206858627,Month-to-month,no
Customer_5938,male,26,66.83,1833.9160445755372,One year,N
Customer_5939,FEMALE,8,109.75,864.4306271063905,Two year,No
Customer_5940,Female,8,70.79,498.09111072502424,month to month,No
Customer_5941,Female,60,88.82,5269.78690912566,month to month,Yes
Customer_5942,male,34,117.9,4066.070327474323,One year,Yes
Customer_5943,male,16,43.6,710.8802231664137,Month-to-month,Yes
Customer_5944,male,13,36.85,434.548236439001,Month-to-month,Yes
Customer_5945,M ,22,54.2,1227.7975449308196,Month-to-month,Y
Customer_5946,M ,27,36.44,930.0686846443384,month to month,N
Customer_5947,f,64,48.42,3010.260660799996,month to month,no
Customer_5948,M ,2,94.3,88.21387174322282,Month-to-month,No
Customer_5949,Male,26,67.75,1689.201724433972,month to month,Y
Customer_5950,f,69,57.5,4025.3658041999543,Two year,Yes
Customer_5951,Female,30,56.87,1695.9719607648242,One year,yes
Customer_5952,FEMALE,8,39.45,313.910000021397,One year,yes
Customer_5953,Male,38,64.74,2469.4684549561434,month to month,no
Customer_5954,Female,61,82.46,4979.5356901897685,Two year,No
Customer_5955,Female,65,33.92,2180.816621344753,Two year,No
Customer_5956,f,67,117.28,7838.58910648335,Month-to-month,no
Customer_5957,male,46,64.33,2912.631278227835,One year,Yes
Customer_5958,male,43,114.8,4912.108088234928,One year,Yes
Customer_5959,Male,59,33.47,1968.6472438615933,One year,N
Customer_5960,male,46,96.72,4436.7267010787,month to month,No
Customer_5961,Female,35,81.76,2883.259334769017,Two year,No
Customer_5962,male,39,102.01,3954.1085161546894,Month-to-month,No
Customer_5963,M ,51,80.07,4160.812261526466,month to month,Yes
Customer_5964,male,4,116.28,413.482950213212,Month-to-month,yes
Customer_5965,Female,51,82.69,4190.6756966105995,month to month,no
Customer_5966,f,5,98.46,512.0002747530924,One year,no
Customer_5967,Male,55,107.76,5957.680442160469,Month-to-month,Y
Customer_5968,FEMALE,20,91.46,1768.8924294064595,Two year,Y
Customer_5969,male,24,72.42,1732.9432988275819,Two year,yes
Customer_5970,Female,36,47.28,1742.0566791252606,month to month,No
Customer_5971,FEMALE,34,105.45,3505.170435096246,One year,yes
Customer_5972,FEMALE,54,68.06,3670.8493095672616,month to month,Y
Customer_5973,M ,34,82.07,2716.0337262577737,Month-to-month,N
Customer_5974,FEMALE,17,27.92,433.9931540647164,Two year,Y
Customer_5975,f,5,69.74,352.97822795064025,Two year,no
Customer_5976,Female,18,89.82,1605.8934085207522,Two year,yes
Customer_5977,Female,55,78.41,4255.519605099012,Two year,Yes
Customer_5978,male,53,64.86,3498.650201319359,Month-to-month,Y
Customer_5979,male,50,42.34,2100.3171155989126,Two year,no
Customer_5980,male,45,50.97,2321.144475137101,month to month,No
Customer_5981,f,13,90.06,1245.8681727005473,Two year,yes
Customer_5982,FEMALE,16,42.42,644.89910675157,Month-to-month,Y
Customer_5983,FEMALE,13,82.17,1098.9905066116507,One year,Yes
Customer_5984,M ,20,78.97,1600.1581970225784,One year,Y
Customer_5985,f,66,117.04,7655.162640072651,Two year,Yes
Customer_5986,male,47,26.08,1286.1218144447423,One year,yes
Customer_5987,Male,19,30.81,590.4369602322431,Month-to-month,N
Customer_5988,M ,45,70.61,3150.8082200956474,Two year,Yes
Customer_5989,Male,37,72.71,2609.288838836628,Month-to-month,Yes
Customer_5990,FEMALE,54,23.99,1231.7460267460192,One year,no
Customer_5991,M ,6,102.59,610.1141189350931,One year,N
Customer_5992,M ,14,69.47,905.6870564199659,Two year,yes
Customer_5993,Female,4,54.66,250.27732595982707,One year,Y
